3.474277853965759277e-01,-3.806000947952270508e-01
-4.129902124404907227e-01,2.835788726806640625e-01
-9.473884850740432739e-02,-9.818828105926513672e-02
6.098946928977966309e-02,8.833455294370651245e-02
-5.118449330329895020e-01,5.124122500419616699e-01
-1.970154233276844025e-02,-2.069555521011352539e-01
-3.077448606491088867e-01,2.368860840797424316e-01
1.094536855816841125e-01,5.171591788530349731e-02
1.626332849264144897e-01,-1.647946238517761230e-02
5.211352109909057617e-01,-4.408283829689025879e-01
-5.621224641799926758e-01,6.072824001312255859e-01
1.394845694303512573e-01,5.646575242280960083e-02
-3.859945535659790039e-01,1.790742278099060059e-01
-1.409341990947723389e-01,1.723012626171112061e-01
2.998323142528533936e-01,-1.319966465234756470e-01
2.473779469728469849e-01,-1.024249941110610962e-01
6.028977036476135254e-02,5.330528318881988525e-02
1.333745662122964859e-02,6.277315784245729446e-03
-6.300888061523437500e-01,5.922014117240905762e-01
2.831934988498687744e-01,-1.142465472221374512e-01
-4.446598142385482788e-02,6.442119181156158447e-02
1.825324632227420807e-02,3.331878781318664551e-02
-1.131914854049682617e-01,2.640986442565917969e-01
2.993932068347930908e-01,-1.954942792654037476e-01
5.471359565854072571e-02,-5.600947886705398560e-02
4.004714488983154297e-01,-5.565843582153320312e-01
-2.456563860177993774e-01,1.044719964265823364e-01
-2.074123919010162354e-01,2.991004288196563721e-01
2.114449068903923035e-02,-6.643187254667282104e-02
-7.563723623752593994e-02,9.537409991025924683e-02
-3.498705625534057617e-01,4.854675531387329102e-01
-1.803779006004333496e-01,7.545272260904312134e-02
5.317199602723121643e-02,7.457560300827026367e-02
4.119666293263435364e-02,4.730971530079841614e-03
2.263379842042922974e-01,-2.513476610183715820e-01
-5.356717705726623535e-01,3.308582305908203125e-01
1.171598061919212341e-01,5.201334133744239807e-02
-1.522740721702575684e-01,3.659489750862121582e-01
8.379428647458553314e-03,-8.459848351776599884e-03
3.016937375068664551e-01,-2.149464040994644165e-01
1.546978801488876343e-01,-3.329208791255950928e-01
9.087058156728744507e-02,9.841641038656234741e-02
-1.406819522380828857e-01,5.131810158491134644e-02
-3.168700635433197021e-01,8.922766894102096558e-02
-2.647057175636291504e-01,5.728551745414733887e-02
-3.686829209327697754e-01,3.550137281417846680e-01
-2.275246530771255493e-01,1.920638978481292725e-01
3.412981927394866943e-01,-1.425785720348358154e-01
-3.516480922698974609e-01,2.895108461380004883e-01
-2.920520603656768799e-01,1.599460691213607788e-01
-6.605894863605499268e-02,2.451353222131729126e-01
-2.308098524808883667e-01,1.043190509080886841e-01
3.024224340915679932e-01,-3.315747678279876709e-01
6.544162519276142120e-03,3.847657144069671631e-02
-4.357424378395080566e-02,8.383147418498992920e-02
-6.485320627689361572e-02,-4.853991046547889709e-02
1.417730450630187988e-01,1.269625127315521240e-01
3.065000772476196289e-01,-5.367922782897949219e-01
