0,9,7,0,7,6,0,7,9,0,8,5,0,8,5,0,7,6,1,7,7,1,3,6,3,0,2,2,0,0,0,1,2,1,3,9,2,0,7,0,2070,1,2734,1
0,7,6,0,7,9,0,8,5,1,3,6,0,7,6,1,7,7,1,3,6,1,3,3,0,0,0,1,2,1,3,9,2,0,7,0,0,0,0,1,1,2734,1,2
0,7,9,0,8,5,1,3,6,1,3,3,1,7,7,1,3,6,1,3,3,1,1,0,2,1,3,9,2,0,7,0,0,0,0,1,0,0,0,2,2734,1,2,1
0,8,5,1,3,6,1,3,3,1,1,0,1,3,6,1,3,3,1,1,0,0,9,2,2,0,7,0,0,0,0,1,0,0,0,2,0,0,0,1,1,2,1,1
1,3,3,1,1,0,0,9,2,1,7,7,1,3,3,1,1,0,0,9,2,0,7,9,0,0,0,2,0,0,0,1,0,0,0,1,2,7,3,4,2,1,1,1
1,1,0,0,9,2,1,7,7,0,7,9,1,1,0,0,9,2,0,7,9,0,9,3,0,0,0,1,0,0,0,1,2,7,3,4,0,0,0,1,1,1,1,1
0,9,2,1,7,7,0,7,9,0,9,3,0,9,2,0,7,9,0,9,3,0,4,9,0,0,0,1,2,7,3,4,0,0,0,1,0,0,0,1,1,1,1,1405
0,9,2,1,7,7,0,7,9,0,9,3,0,7,9,0,9,3,0,4,9,0,4,4,0,0,0,1,2,7,3,4,0,0,0,1,0,0,0,1,1,1,1405,2
1,7,7,0,7,9,0,9,3,0,4,4,0,9,3,0,4,9,0,4,4,0,6,2,2,7,3,4,0,0,0,1,0,0,0,1,0,0,0,2,1,1405,2,2
0,9,3,0,4,4,0,6,2,0,4,9,0,4,9,0,4,4,0,6,2,0,0,7,0,0,0,1,0,0,0,2,0,0,0,2,1,4,0,5,1405,2,2,834
0,9,3,0,4,4,0,6,2,0,4,9,0,4,4,0,6,2,0,0,7,0,3,2,0,0,0,1,0,0,0,2,0,0,0,2,1,4,0,5,2,2,834,2
0,6,2,0,4,9,0,3,2,0,0,7,0,6,2,0,0,7,0,3,2,0,2,0,0,0,0,2,1,4,0,5,0,0,0,2,0,8,3,4,2,834,2,1
0,4,9,0,3,2,0,0,7,0,2,0,0,0,7,0,3,2,0,2,0,0,4,4,1,4,0,5,0,0,0,2,0,8,3,4,0,0,0,1,834,2,1,1755
0,4,9,0,3,2,0,0,7,0,2,0,0,3,2,0,2,0,0,4,4,0,3,9,1,4,0,5,0,0,0,2,0,8,3,4,0,0,0,1,2,1,1755,1
0,3,2,0,0,7,0,2,0,0,3,9,0,2,0,0,4,4,0,3,9,0,4,2,0,0,0,2,0,8,3,4,0,0,0,1,0,0,0,1,1,1755,1,2
0,0,7,0,2,0,0,3,9,0,4,2,0,4,4,0,3,9,0,4,2,0,4,4,0,8,3,4,0,0,0,1,0,0,0,1,0,0,0,2,1755,1,2,1
0,3,9,0,4,2,0,4,4,0,4,4,0,3,9,0,4,2,0,4,4,0,1,7,0,0,0,1,0,0,0,2,0,0,0,1,1,7,5,5,1,2,1,2
0,4,2,0,4,4,0,4,4,0,1,7,0,4,2,0,4,4,0,1,7,0,1,8,0,0,0,2,0,0,0,1,1,7,5,5,0,0,0,2,2,1,2,980
0,4,2,0,4,4,0,4,4,0,1,7,0,4,4,0,1,7,0,1,8,0,2,3,0,0,0,2,0,0,0,1,1,7,5,5,0,0,0,2,1,2,980,1
0,4,4,0,1,7,0,2,3,0,1,8,0,1,7,0,1,8,0,2,3,0,2,6,1,7,5,5,0,0,0,2,0,0,0,1,0,9,8,0,2,980,1,2
0,1,7,0,2,3,0,1,8,0,2,6,0,1,8,0,2,3,0,2,6,0,0,8,0,0,0,2,0,0,0,1,0,9,8,0,0,0,0,2,980,1,2,1
0,2,3,0,1,8,0,2,6,0,0,8,0,2,3,0,2,6,0,0,8,0,1,9,0,0,0,1,0,9,8,0,0,0,0,2,0,0,0,1,1,2,1,1
0,1,8,0,2,6,0,0,8,0,1,9,0,2,6,0,0,8,0,1,9,0,1,2,0,9,8,0,0,0,0,2,0,0,0,1,0,0,0,1,2,1,1,793
0,2,6,0,0,8,0,1,9,0,1,2,0,0,8,0,1,9,0,1,2,0,0,8,0,0,0,2,0,0,0,1,0,0,0,1,0,7,9,3,1,1,793,2
0,0,8,0,1,9,0,1,2,0,0,8,0,1,9,0,1,2,0,0,8,0,1,6,0,0,0,1,0,0,0,1,0,7,9,3,0,0,0,2,1,793,2,1
0,1,9,0,1,2,0,0,8,0,1,6,0,1,2,0,0,8,0,1,6,0,5,7,0,0,0,1,0,7,9,3,0,0,0,2,0,0,0,1,793,2,1,1765
0,1,9,0,1,2,0,0,8,0,1,6,0,0,8,0,1,6,0,5,7,0,7,8,0,0,0,1,0,7,9,3,0,0,0,2,0,0,0,1,2,1,1765,2912
0,1,9,0,1,2,0,0,8,0,1,6,0,1,6,0,5,7,0,7,8,0,8,4,0,0,0,1,0,7,9,3,0,0,0,2,0,0,0,1,1,1765,2912,2125
0,1,9,0,1,2,0,0,8,0,1,6,0,5,7,0,7,8,0,8,4,0,6,1,0,0,0,1,0,7,9,3,0,0,0,2,0,0,0,1,1765,2912,2125,3
0,1,6,0,6,1,0,5,7,0,8,4,0,7,8,0,8,4,0,6,1,0,4,4,0,0,0,1,0,0,0,3,1,7,6,5,2,1,2,5,2912,2125,3,1
0,5,7,0,8,4,0,4,4,0,7,8,0,8,4,0,6,1,0,4,4,1,2,9,1,7,6,5,2,1,2,5,0,0,0,1,2,9,1,2,2125,3,1,1
0,8,4,0,4,4,0,7,8,1,2,9,0,6,1,0,4,4,1,2,9,1,0,9,2,1,2,5,0,0,0,1,2,9,1,2,0,0,0,1,3,1,1,3407
0,8,4,0,4,4,0,7,8,1,2,9,0,4,4,1,2,9,1,0,9,1,0,8,2,1,2,5,0,0,0,1,2,9,1,2,0,0,0,1,1,1,3407,3428
0,8,4,0,4,4,0,7,8,1,2,9,1,2,9,1,0,9,1,0,8,1,4,2,2,1,2,5,0,0,0,1,2,9,1,2,0,0,0,1,1,3407,3428,2942
0,8,4,0,4,4,0,7,8,1,2,9,1,0,9,1,0,8,1,4,2,1,4,3,2,1,2,5,0,0,0,1,2,9,1,2,0,0,0,1,3407,3428,2942,1
0,4,4,0,7,8,1,2,9,1,4,3,1,0,8,1,4,2,1,4,3,1,3,4,0,0,0,1,2,9,1,2,0,0,0,1,0,0,0,1,3428,2942,1,5233
1,2,9,1,4,3,1,0,9,1,0,8,1,4,2,1,4,3,1,3,4,1,1,4,0,0,0,1,0,0,0,1,3,4,0,7,3,4,2,8,2942,1,5233,3859
1,2,9,1,4,3,1,0,9,1,0,8,1,4,3,1,3,4,1,1,4,1,3,6,0,0,0,1,0,0,0,1,3,4,0,7,3,4,2,8,1,5233,3859,2
1,0,9,1,0,8,1,3,6,1,4,2,1,3,4,1,1,4,1,3,6,0,9,8,3,4,0,7,3,4,2,8,0,0,0,2,2,9,4,2,5233,3859,2,1
1,0,8,1,3,6,1,4,2,0,9,8,1,1,4,1,3,6,0,9,8,1,0,9,3,4,2,8,0,0,0,2,2,9,4,2,0,0,0,1,3859,2,1,1
1,3,6,1,4,2,0,9,8,1,0,9,1,3,6,0,9,8,1,0,9,0,4,2,0,0,0,2,2,9,4,2,0,0,0,1,0,0,0,1,2,1,1,1242
1,4,2,0,9,8,1,0,9,1,3,4,0,9,8,1,0,9,0,4,2,0,4,8,2,9,4,2,0,0,0,1,0,0,0,1,5,2,3,3,1,1,1242,1
1,3,4,0,4,8,1,1,4,0,4,2,1,0,9,0,4,2,0,4,8,0,1,5,5,2,3,3,0,0,0,1,3,8,5,9,1,2,4,2,1,1242,1,2
0,4,8,1,1,4,0,4,2,0,1,5,0,4,2,0,4,8,0,1,5,1,5,7,0,0,0,1,3,8,5,9,1,2,4,2,0,0,0,2,1242,1,2,4124
0,4,8,1,1,4,0,4,2,0,1,5,0,4,8,0,1,5,1,5,7,2,1,9,0,0,0,1,3,8,5,9,1,2,4,2,0,0,0,2,1,2,4124,2
1,1,4,0,4,2,0,1,5,2,1,9,0,1,5,1,5,7,2,1,9,1,6,0,3,8,5,9,1,2,4,2,0,0,0,2,0,0,0,2,2,4124,2,2932
1,1,4,0,4,2,0,1,5,2,1,9,1,5,7,2,1,9,1,6,0,1,6,9,3,8,5,9,1,2,4,2,0,0,0,2,0,0,0,2,4124,2,2932,1
0,4,2,0,1,5,2,1,9,1,6,9,2,1,9,1,6,0,1,6,9,1,6,6,1,2,4,2,0,0,0,2,0,0,0,2,0,0,0,1,2,2932,1,2
0,1,5,2,1,9,1,6,9,1,6,6,1,6,0,1,6,9,1,6,6,1,8,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,2932,1,2,2176
0,1,5,2,1,9,1,6,9,1,6,6,1,6,9,1,6,6,1,8,2,0,7,5,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,1,2,2176,1
1,6,9,1,6,6,0,7,5,1,5,7,1,6,6,1,8,2,0,7,5,0,8,0,0,0,0,1,0,0,0,2,0,0,0,1,4,1,2,4,2,2176,1,2269
0,7,5,1,5,7,1,6,0,1,8,2,1,8,2,0,7,5,0,8,0,0,8,6,0,0,0,1,4,1,2,4,2,9,3,2,2,1,7,6,2176,1,2269,1
1,6,0,1,8,2,0,8,6,0,8,0,0,7,5,0,8,0,0,8,6,0,0,3,2,9,3,2,2,1,7,6,0,0,0,1,2,2,6,9,1,2269,1,1
1,8,2,0,8,6,0,8,0,0,0,3,0,8,0,0,8,6,0,0,3,0,0,8,2,1,7,6,0,0,0,1,2,2,6,9,0,0,0,1,2269,1,1,474
0,8,6,0,8,0,0,0,3,0,0,8,0,8,6,0,0,3,0,0,8,0,1,2,0,0,0,1,2,2,6,9,0,0,0,1,0,4,7,4,1,1,474,1
0,8,0,0,0,3,0,0,8,0,1,2,0,0,3,0,0,8,0,1,2,0,1,3,2,2,6,9,0,0,0,1,0,4,7,4,0,0,0,1,1,474,1,1
0,0,3,0,0,8,0,1,2,0,1,3,0,0,8,0,1,2,0,1,3,0,1,7,0,0,0,1,0,4,7,4,0,0,0,1,0,0,0,1,474,1,1,2
0,0,8,0,1,2,0,1,3,0,1,7,0,1,2,0,1,3,0,1,7,0,5,5,0,4,7,4,0,0,0,1,0,0,0,1,0,0,0,2,1,1,2,1186
0,1,2,0,1,3,0,1,7,0,5,5,0,1,3,0,1,7,0,5,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,8,6,1,2,1186,1
0,1,3,0,1,7,0,5,5,0,1,0,0,1,7,0,5,5,0,1,0,0,0,5,0,0,0,1,0,0,0,2,1,1,8,6,0,0,0,1,2,1186,1,2
0,1,7,0,5,5,0,1,0,0,0,5,0,5,5,0,1,0,0,0,5,0,2,1,0,0,0,2,1,1,8,6,0,0,0,1,0,0,0,2,1186,1,2,1
0,5,5,0,1,0,0,0,5,0,2,1,0,1,0,0,0,5,0,2,1,0,3,5,1,1,8,6,0,0,0,1,0,0,0,2,0,0,0,1,1,2,1,863
0,1,0,0,0,5,0,2,1,0,3,5,0,0,5,0,2,1,0,3,5,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,8,6,3,2,1,863,706
0,0,5,0,2,1,0,3,5,0,2,0,0,2,1,0,3,5,0,2,0,0,2,2,0,0,0,2,0,0,0,1,0,8,6,3,0,7,0,6,1,863,706,2
0,2,1,0,3,5,0,2,0,0,2,2,0,3,5,0,2,0,0,2,2,0,1,0,0,0,0,1,0,8,6,3,0,7,0,6,0,0,0,2,863,706,2,1
0,3,5,0,2,0,0,2,2,0,1,0,0,2,0,0,2,2,0,1,0,0,0,9,0,8,6,3,0,7,0,6,0,0,0,2,0,0,0,1,706,2,1,1
0,2,0,0,2,2,0,1,0,0,0,9,0,2,2,0,1,0,0,0,9,0,1,8,0,7,0,6,0,0,0,2,0,0,0,1,0,0,0,1,2,1,1,3
0,2,2,0,1,0,0,0,9,0,1,8,0,1,0,0,0,9,0,1,8,0,1,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,1,1,3,1
0,1,0,0,0,9,0,1,8,0,1,4,0,0,9,0,1,8,0,1,4,0,3,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,1,3,1,1
0,0,9,0,1,8,0,1,4,0,3,0,0,1,8,0,1,4,0,3,0,0,3,6,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,3,1,1,1755
0,0,9,0,1,8,0,1,4,0,3,0,0,1,4,0,3,0,0,3,6,0,8,4,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,1,1,1755,1
0,1,8,0,1,4,0,3,0,0,8,4,0,3,0,0,3,6,0,8,4,1,2,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,1,1755,1,1
0,3,0,0,8,4,1,2,2,0,3,6,0,3,6,0,8,4,1,2,2,1,0,4,0,0,0,1,0,0,0,1,0,0,0,1,1,7,5,5,1755,1,1,3443
0,3,0,0,8,4,1,2,2,0,3,6,0,8,4,1,2,2,1,0,4,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,7,5,5,1,1,3443,2
0,8,4,1,2,2,0,3,6,1,3,2,1,2,2,1,0,4,1,3,2,0,9,1,0,0,0,1,0,0,0,1,1,7,5,5,0,0,0,2,1,3443,2,2165
0,8,4,1,2,2,0,3,6,1,3,2,1,0,4,1,3,2,0,9,1,1,1,0,0,0,0,1,0,0,0,1,1,7,5,5,0,0,0,2,3443,2,2165,2200
1,3,2,1,0,4,0,9,1,1,1,0,1,3,2,0,9,1,1,1,0,0,3,6,0,0,0,2,3,4,4,3,2,1,6,5,2,2,0,0,2,2165,2200,1210
1,3,2,1,0,4,0,9,1,1,1,0,0,9,1,1,1,0,0,3,6,0,7,4,0,0,0,2,3,4,4,3,2,1,6,5,2,2,0,0,2165,2200,1210,1
1,0,4,0,9,1,1,1,0,0,7,4,1,1,0,0,3,6,0,7,4,0,1,9,3,4,4,3,2,1,6,5,2,2,0,0,0,0,0,1,2200,1210,1,1
1,1,0,0,7,4,0,1,9,0,3,6,0,3,6,0,7,4,0,1,9,0,3,8,2,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1210,1,1,1
0,7,4,0,1,9,0,3,6,0,3,8,0,7,4,0,1,9,0,3,8,0,3,4,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,1,1,1,652
0,7,4,0,1,9,0,3,6,0,3,8,0,1,9,0,3,8,0,3,4,0,4,9,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,1,1,652,2
0,1,9,0,3,6,0,3,8,0,4,9,0,3,8,0,3,4,0,4,9,0,2,7,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,2,1,652,2,1
0,3,8,0,4,9,0,2,7,0,3,4,0,3,4,0,4,9,0,2,7,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,6,5,2,652,2,1,1
0,4,9,0,2,7,0,3,4,1,0,1,0,4,9,0,2,7,1,0,1,1,3,1,0,0,0,2,0,0,0,1,0,6,5,2,0,0,0,1,2,1,1,1
0,2,7,0,3,4,1,0,1,1,3,1,0,2,7,1,0,1,1,3,1,1,2,1,0,0,0,1,0,6,5,2,0,0,0,1,0,0,0,1,1,1,1,1
0,3,4,1,0,1,1,3,1,1,2,1,1,0,1,1,3,1,1,2,1,1,2,8,0,6,5,2,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
1,0,1,1,3,1,1,2,1,1,2,8,1,3,1,1,2,1,1,2,8,0,4,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
1,3,1,1,2,1,1,2,8,0,4,9,1,2,1,1,2,8,0,4,9,0,2,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
1,2,1,1,2,8,0,4,9,0,2,8,1,2,8,0,4,9,0,2,8,0,0,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1
1,2,8,0,4,9,0,2,8,0,0,9,0,4,9,0,2,8,0,0,9,0,0,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,589
1,2,8,0,4,9,0,2,8,0,0,9,0,2,8,0,0,9,0,0,7,0,2,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,589,1
0,4,9,0,2,8,0,0,9,0,2,3,0,0,9,0,0,7,0,2,3,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,589,1,2
0,0,9,0,2,3,0,5,0,0,0,7,0,0,7,0,2,3,0,5,0,0,1,7,0,0,0,1,0,0,0,1,0,0,0,2,0,5,8,9,589,1,2,1
0,2,3,0,5,0,0,0,7,0,1,7,0,2,3,0,5,0,0,1,7,0,2,2,0,0,0,1,0,0,0,2,0,5,8,9,0,0,0,1,1,2,1,951
0,5,0,0,0,7,0,1,7,0,2,2,0,5,0,0,1,7,0,2,2,0,3,0,0,0,0,2,0,5,8,9,0,0,0,1,0,9,5,1,2,1,951,1515
0,5,0,0,0,7,0,1,7,0,2,2,0,1,7,0,2,2,0,3,0,0,4,7,0,0,0,2,0,5,8,9,0,0,0,1,0,9,5,1,1,951,1515,1816
0,5,0,0,0,7,0,1,7,0,2,2,0,2,2,0,3,0,0,4,7,1,0,2,0,0,0,2,0,5,8,9,0,0,0,1,0,9,5,1,951,1515,1816,1
0,1,7,0,2,2,1,0,2,0,3,0,0,3,0,0,4,7,1,0,2,1,1,3,0,0,0,1,0,9,5,1,0,0,0,1,1,5,1,5,1515,1816,1,1
0,2,2,1,0,2,0,3,0,1,1,3,0,4,7,1,0,2,1,1,3,1,3,8,0,9,5,1,0,0,0,1,1,5,1,5,0,0,0,1,1816,1,1,1
1,0,2,0,3,0,1,1,3,1,3,8,1,0,2,1,1,3,1,3,8,1,0,4,0,0,0,1,1,5,1,5,0,0,0,1,0,0,0,1,1,1,1,2365
0,3,0,1,1,3,1,3,8,0,4,7,1,1,3,1,3,8,1,0,4,1,1,2,1,5,1,5,0,0,0,1,0,0,0,1,1,8,1,6,1,1,2365,2
1,3,8,0,4,7,1,1,2,1,0,4,1,3,8,1,0,4,1,1,2,0,9,9,0,0,0,1,1,8,1,6,0,0,0,2,2,3,6,5,1,2365,2,1
0,4,7,1,1,2,1,0,4,0,9,9,1,0,4,1,1,2,0,9,9,0,9,5,1,8,1,6,0,0,0,2,2,3,6,5,0,0,0,1,2365,2,1,1
1,1,2,1,0,4,0,9,9,0,9,5,1,1,2,0,9,9,0,9,5,0,9,6,0,0,0,2,2,3,6,5,0,0,0,1,0,0,0,1,2,1,1,2
1,0,4,0,9,9,0,9,5,0,9,6,0,9,9,0,9,5,0,9,6,0,6,6,2,3,6,5,0,0,0,1,0,0,0,1,0,0,0,2,1,1,2,2
0,9,9,0,9,5,0,9,6,0,6,6,0,9,5,0,9,6,0,6,6,0,3,5,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,1,2,2,1
0,9,5,0,9,6,0,6,6,0,3,5,0,9,6,0,6,6,0,3,5,0,5,5,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,2,2,1,1
0,9,6,0,6,6,0,3,5,0,5,5,0,6,6,0,3,5,0,5,5,0,2,5,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,2,1,1,2
0,6,6,0,3,5,0,5,5,0,2,5,0,3,5,0,5,5,0,2,5,0,8,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,1,1,2,2
0,3,5,0,5,5,0,2,5,0,8,4,0,5,5,0,2,5,0,8,4,0,3,6,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,1,2,2,1
0,5,5,0,2,5,0,8,4,0,3,6,0,2,5,0,8,4,0,3,6,0,3,7,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,2,2,1,2
0,2,5,0,8,4,0,3,6,0,3,7,0,8,4,0,3,6,0,3,7,0,1,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,2,1,2,451
0,2,5,0,8,4,0,3,6,0,3,7,0,3,6,0,3,7,0,1,3,0,3,8,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,1,2,451,2
0,3,6,0,3,7,0,3,8,0,1,3,0,3,7,0,1,3,0,3,8,0,0,6,0,0,0,1,0,0,0,2,0,0,0,2,0,4,5,1,2,451,2,693
0,3,6,0,3,7,0,3,8,0,1,3,0,1,3,0,3,8,0,0,6,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,4,5,1,451,2,693,574
0,3,8,0,1,3,0,0,6,0,1,0,0,3,8,0,0,6,0,1,0,0,1,7,0,0,0,2,0,4,5,1,0,6,9,3,0,5,7,4,2,693,574,1
0,1,3,0,0,6,0,1,0,0,1,7,0,0,6,0,1,0,0,1,7,0,0,9,0,4,5,1,0,6,9,3,0,5,7,4,0,0,0,1,693,574,1,698
0,0,6,0,1,0,0,1,7,0,0,9,0,1,0,0,1,7,0,0,9,1,3,2,0,6,9,3,0,5,7,4,0,0,0,1,0,6,9,8,574,1,698,1
0,1,0,0,1,7,0,0,9,1,3,2,0,1,7,0,0,9,1,3,2,1,4,5,0,5,7,4,0,0,0,1,0,6,9,8,0,0,0,1,1,698,1,2
0,1,7,0,0,9,1,3,2,1,4,5,0,0,9,1,3,2,1,4,5,1,3,1,0,0,0,1,0,6,9,8,0,0,0,1,0,0,0,2,698,1,2,3308
0,1,7,0,0,9,1,3,2,1,4,5,1,3,2,1,4,5,1,3,1,1,4,0,0,0,0,1,0,6,9,8,0,0,0,1,0,0,0,2,1,2,3308,2
0,0,9,1,3,2,1,4,5,1,4,0,1,4,5,1,3,1,1,4,0,1,4,4,0,6,9,8,0,0,0,1,0,0,0,2,0,0,0,2,2,3308,2,1
1,3,2,1,4,5,1,4,0,1,4,4,1,3,1,1,4,0,1,4,4,1,4,5,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,3308,2,1,3
1,4,5,1,4,0,1,4,4,1,4,5,1,4,0,1,4,4,1,4,5,1,7,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,2,1,3,1
1,4,0,1,4,4,1,4,5,1,7,2,1,4,4,1,4,5,1,7,2,0,1,7,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,1,3,1,765
1,4,4,1,4,5,1,7,2,1,3,1,1,4,5,1,7,2,0,1,7,0,3,5,0,0,0,1,0,0,0,3,0,0,0,1,3,3,0,8,3,1,765,1
1,7,2,1,3,1,0,3,5,0,1,7,1,7,2,0,1,7,0,3,5,0,7,7,0,0,0,1,3,3,0,8,0,0,0,1,0,7,6,5,1,765,1,2
1,3,1,0,3,5,0,1,7,0,7,7,0,1,7,0,3,5,0,7,7,0,8,5,3,3,0,8,0,0,0,1,0,7,6,5,0,0,0,2,765,1,2,983
0,3,5,0,1,7,0,7,7,0,8,5,0,3,5,0,7,7,0,8,5,0,3,1,0,0,0,1,0,7,6,5,0,0,0,2,0,9,8,3,1,2,983,1
0,1,7,0,7,7,0,8,5,0,3,1,0,7,7,0,8,5,0,3,1,0,5,5,0,7,6,5,0,0,0,2,0,9,8,3,0,0,0,1,2,983,1,1
0,7,7,0,8,5,0,3,1,0,5,5,0,8,5,0,3,1,0,5,5,1,5,0,0,0,0,2,0,9,8,3,0,0,0,1,0,0,0,1,983,1,1,1729
0,8,5,0,3,1,0,5,5,1,5,0,0,3,1,0,5,5,1,5,0,2,5,9,0,9,8,3,0,0,0,1,0,0,0,1,1,7,2,9,1,1,1729,1
0,3,1,0,5,5,1,5,0,2,5,9,0,5,5,1,5,0,2,5,9,2,5,5,0,0,0,1,0,0,0,1,1,7,2,9,0,0,0,1,1,1729,1,556
0,5,5,1,5,0,2,5,9,2,5,5,1,5,0,2,5,9,2,5,5,3,3,6,0,0,0,1,1,7,2,9,0,0,0,1,0,5,5,6,1729,1,556,2
1,5,0,2,5,9,2,5,5,3,3,6,2,5,9,2,5,5,3,3,6,3,4,5,1,7,2,9,0,0,0,1,0,5,5,6,0,0,0,2,1,556,2,1
2,5,9,2,5,5,3,3,6,3,4,5,2,5,5,3,3,6,3,4,5,3,1,8,0,0,0,1,0,5,5,6,0,0,0,2,0,0,0,1,556,2,1,1
2,5,5,3,3,6,3,4,5,3,1,8,3,3,6,3,4,5,3,1,8,4,9,6,0,5,5,6,0,0,0,2,0,0,0,1,0,0,0,1,2,1,1,2
2,5,5,3,3,6,3,4,5,3,1,8,3,4,5,3,1,8,4,9,6,5,4,7,0,5,5,6,0,0,0,2,0,0,0,1,0,0,0,1,1,1,2,2
