0,8,6,0,8,0,0,0,3,0,0,8,0,1,2,0,0,0,1,2,2,6,9,0,0,0,1,0,4,7,4,1
0,8,0,0,0,3,0,0,8,0,1,2,0,1,3,2,2,6,9,0,0,0,1,0,4,7,4,0,0,0,1,1
0,0,3,0,0,8,0,1,2,0,1,3,0,1,7,0,0,0,1,0,4,7,4,0,0,0,1,0,0,0,1,2
0,0,8,0,1,2,0,1,3,0,1,7,0,5,5,0,4,7,4,0,0,0,1,0,0,0,1,0,0,0,2,1186
0,1,2,0,1,3,0,1,7,0,5,5,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,8,6,1
0,1,3,0,1,7,0,5,5,0,1,0,0,0,5,0,0,0,1,0,0,0,2,1,1,8,6,0,0,0,1,2
0,1,7,0,5,5,0,1,0,0,0,5,0,2,1,0,0,0,2,1,1,8,6,0,0,0,1,0,0,0,2,1
0,5,5,0,1,0,0,0,5,0,2,1,0,3,5,1,1,8,6,0,0,0,1,0,0,0,2,0,0,0,1,863
0,1,0,0,0,5,0,2,1,0,3,5,0,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,8,6,3,706
0,0,5,0,2,1,0,3,5,0,2,0,0,2,2,0,0,0,2,0,0,0,1,0,8,6,3,0,7,0,6,2
0,2,1,0,3,5,0,2,0,0,2,2,0,1,0,0,0,0,1,0,8,6,3,0,7,0,6,0,0,0,2,1
0,3,5,0,2,0,0,2,2,0,1,0,0,0,9,0,8,6,3,0,7,0,6,0,0,0,2,0,0,0,1,1
0,2,0,0,2,2,0,1,0,0,0,9,0,1,8,0,7,0,6,0,0,0,2,0,0,0,1,0,0,0,1,3
0,2,2,0,1,0,0,0,9,0,1,8,0,1,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,3,1
0,1,0,0,0,9,0,1,8,0,1,4,0,3,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,1
0,0,9,0,1,8,0,1,4,0,3,0,0,3,6,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,1755
0,0,9,0,1,8,0,1,4,0,3,0,0,8,4,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,1
0,1,8,0,1,4,0,3,0,0,8,4,1,2,2,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,1,1
0,3,0,0,8,4,1,2,2,0,3,6,1,0,4,0,0,0,1,0,0,0,1,0,0,0,1,1,7,5,5,3443
0,3,0,0,8,4,1,2,2,0,3,6,1,3,2,0,0,0,1,0,0,0,1,0,0,0,1,1,7,5,5,2
0,8,4,1,2,2,0,3,6,1,3,2,0,9,1,0,0,0,1,0,0,0,1,1,7,5,5,0,0,0,2,2165
0,8,4,1,2,2,0,3,6,1,3,2,1,1,0,0,0,0,1,0,0,0,1,1,7,5,5,0,0,0,2,2200
1,3,2,1,0,4,0,9,1,1,1,0,0,3,6,0,0,0,2,3,4,4,3,2,1,6,5,2,2,0,0,1210
1,3,2,1,0,4,0,9,1,1,1,0,0,7,4,0,0,0,2,3,4,4,3,2,1,6,5,2,2,0,0,1
1,0,4,0,9,1,1,1,0,0,7,4,0,1,9,3,4,4,3,2,1,6,5,2,2,0,0,0,0,0,1,1
1,1,0,0,7,4,0,1,9,0,3,6,0,3,8,2,2,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1
0,7,4,0,1,9,0,3,6,0,3,8,0,3,4,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,652
0,7,4,0,1,9,0,3,6,0,3,8,0,4,9,0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,1,2
0,1,9,0,3,6,0,3,8,0,4,9,0,2,7,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,2,1
0,3,8,0,4,9,0,2,7,0,3,4,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,6,5,2,1
0,4,9,0,2,7,0,3,4,1,0,1,1,3,1,0,0,0,2,0,0,0,1,0,6,5,2,0,0,0,1,1
0,2,7,0,3,4,1,0,1,1,3,1,1,2,1,0,0,0,1,0,6,5,2,0,0,0,1,0,0,0,1,1
0,3,4,1,0,1,1,3,1,1,2,1,1,2,8,0,6,5,2,0,0,0,1,0,0,0,1,0,0,0,1,1
1,0,1,1,3,1,1,2,1,1,2,8,0,4,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1,3,1,1,2,1,1,2,8,0,4,9,0,2,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1,2,1,1,2,8,0,4,9,0,2,8,0,0,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
1,2,8,0,4,9,0,2,8,0,0,9,0,0,7,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,589
1,2,8,0,4,9,0,2,8,0,0,9,0,2,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
0,4,9,0,2,8,0,0,9,0,2,3,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2
0,0,9,0,2,3,0,5,0,0,0,7,0,1,7,0,0,0,1,0,0,0,1,0,0,0,2,0,5,8,9,1
0,2,3,0,5,0,0,0,7,0,1,7,0,2,2,0,0,0,1,0,0,0,2,0,5,8,9,0,0,0,1,951
0,5,0,0,0,7,0,1,7,0,2,2,0,3,0,0,0,0,2,0,5,8,9,0,0,0,1,0,9,5,1,1515
0,5,0,0,0,7,0,1,7,0,2,2,0,4,7,0,0,0,2,0,5,8,9,0,0,0,1,0,9,5,1,1816
0,5,0,0,0,7,0,1,7,0,2,2,1,0,2,0,0,0,2,0,5,8,9,0,0,0,1,0,9,5,1,1
0,1,7,0,2,2,1,0,2,0,3,0,1,1,3,0,0,0,1,0,9,5,1,0,0,0,1,1,5,1,5,1
0,2,2,1,0,2,0,3,0,1,1,3,1,3,8,0,9,5,1,0,0,0,1,1,5,1,5,0,0,0,1,1
1,0,2,0,3,0,1,1,3,1,3,8,1,0,4,0,0,0,1,1,5,1,5,0,0,0,1,0,0,0,1,2365
0,3,0,1,1,3,1,3,8,0,4,7,1,1,2,1,5,1,5,0,0,0,1,0,0,0,1,1,8,1,6,2
1,3,8,0,4,7,1,1,2,1,0,4,0,9,9,0,0,0,1,1,8,1,6,0,0,0,2,2,3,6,5,1
0,4,7,1,1,2,1,0,4,0,9,9,0,9,5,1,8,1,6,0,0,0,2,2,3,6,5,0,0,0,1,1
1,1,2,1,0,4,0,9,9,0,9,5,0,9,6,0,0,0,2,2,3,6,5,0,0,0,1,0,0,0,1,2
1,0,4,0,9,9,0,9,5,0,9,6,0,6,6,2,3,6,5,0,0,0,1,0,0,0,1,0,0,0,2,2
0,9,9,0,9,5,0,9,6,0,6,6,0,3,5,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,1
0,9,5,0,9,6,0,6,6,0,3,5,0,5,5,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,1
0,9,6,0,6,6,0,3,5,0,5,5,0,2,5,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,2
0,6,6,0,3,5,0,5,5,0,2,5,0,8,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,2
0,3,5,0,5,5,0,2,5,0,8,4,0,3,6,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,1
0,5,5,0,2,5,0,8,4,0,3,6,0,3,7,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,2
0,2,5,0,8,4,0,3,6,0,3,7,0,1,3,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,451
0,2,5,0,8,4,0,3,6,0,3,7,0,3,8,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,2
0,3,6,0,3,7,0,3,8,0,1,3,0,0,6,0,0,0,1,0,0,0,2,0,0,0,2,0,4,5,1,693
0,3,6,0,3,7,0,3,8,0,1,3,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,4,5,1,574
0,3,8,0,1,3,0,0,6,0,1,0,0,1,7,0,0,0,2,0,4,5,1,0,6,9,3,0,5,7,4,1
0,1,3,0,0,6,0,1,0,0,1,7,0,0,9,0,4,5,1,0,6,9,3,0,5,7,4,0,0,0,1,698
0,0,6,0,1,0,0,1,7,0,0,9,1,3,2,0,6,9,3,0,5,7,4,0,0,0,1,0,6,9,8,1
0,1,0,0,1,7,0,0,9,1,3,2,1,4,5,0,5,7,4,0,0,0,1,0,6,9,8,0,0,0,1,2
0,1,7,0,0,9,1,3,2,1,4,5,1,3,1,0,0,0,1,0,6,9,8,0,0,0,1,0,0,0,2,3308
0,1,7,0,0,9,1,3,2,1,4,5,1,4,0,0,0,0,1,0,6,9,8,0,0,0,1,0,0,0,2,2
0,0,9,1,3,2,1,4,5,1,4,0,1,4,4,0,6,9,8,0,0,0,1,0,0,0,2,0,0,0,2,1
1,3,2,1,4,5,1,4,0,1,4,4,1,4,5,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,3
1,4,5,1,4,0,1,4,4,1,4,5,1,7,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,3,1
1,4,0,1,4,4,1,4,5,1,7,2,0,1,7,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,765
1,4,4,1,4,5,1,7,2,1,3,1,0,3,5,0,0,0,1,0,0,0,3,0,0,0,1,3,3,0,8,1
1,7,2,1,3,1,0,3,5,0,1,7,0,7,7,0,0,0,1,3,3,0,8,0,0,0,1,0,7,6,5,2
1,3,1,0,3,5,0,1,7,0,7,7,0,8,5,3,3,0,8,0,0,0,1,0,7,6,5,0,0,0,2,983
0,3,5,0,1,7,0,7,7,0,8,5,0,3,1,0,0,0,1,0,7,6,5,0,0,0,2,0,9,8,3,1
0,1,7,0,7,7,0,8,5,0,3,1,0,5,5,0,7,6,5,0,0,0,2,0,9,8,3,0,0,0,1,1
0,7,7,0,8,5,0,3,1,0,5,5,1,5,0,0,0,0,2,0,9,8,3,0,0,0,1,0,0,0,1,1729
0,8,5,0,3,1,0,5,5,1,5,0,2,5,9,0,9,8,3,0,0,0,1,0,0,0,1,1,7,2,9,1
0,3,1,0,5,5,1,5,0,2,5,9,2,5,5,0,0,0,1,0,0,0,1,1,7,2,9,0,0,0,1,556
0,5,5,1,5,0,2,5,9,2,5,5,3,3,6,0,0,0,1,1,7,2,9,0,0,0,1,0,5,5,6,2
1,5,0,2,5,9,2,5,5,3,3,6,3,4,5,1,7,2,9,0,0,0,1,0,5,5,6,0,0,0,2,1
2,5,9,2,5,5,3,3,6,3,4,5,3,1,8,0,0,0,1,0,5,5,6,0,0,0,2,0,0,0,1,1
2,5,5,3,3,6,3,4,5,3,1,8,4,9,6,0,5,5,6,0,0,0,2,0,0,0,1,0,0,0,1,2
2,5,5,3,3,6,3,4,5,3,1,8,5,4,7,0,5,5,6,0,0,0,2,0,0,0,1,0,0,0,1,2
3,4,5,3,1,8,4,9,6,5,4,7,4,8,7,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,1
3,1,8,4,9,6,5,4,7,4,8,7,4,7,4,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,2
4,9,6,5,4,7,4,8,7,4,7,4,6,3,5,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,2
5,4,7,4,8,7,4,7,4,6,3,5,6,2,3,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,2,2
4,8,7,4,7,4,6,3,5,6,2,3,5,7,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,2008
4,8,7,4,7,4,6,3,5,6,2,3,5,7,9,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,855
4,7,4,6,3,5,6,2,3,5,7,9,7,8,3,0,0,0,2,0,0,0,2,0,0,0,2,0,8,5,5,2
6,2,3,5,7,9,7,8,3,5,7,1,8,2,7,0,0,0,2,0,8,5,5,0,0,0,2,2,0,0,8,2080
6,2,3,5,7,9,7,8,3,5,7,1,8,3,5,0,0,0,2,0,8,5,5,0,0,0,2,2,0,0,8,2562
6,2,3,5,7,9,7,8,3,5,7,1,8,9,7,0,0,0,2,0,8,5,5,0,0,0,2,2,0,0,8,2
5,7,9,7,8,3,5,7,1,8,9,7,9,1,2,0,8,5,5,0,0,0,2,2,0,0,8,0,0,0,2,2681
8,9,7,8,2,7,8,3,5,9,1,2,9,3,8,0,0,0,2,2,0,8,0,2,5,6,2,2,6,8,1,1
8,2,7,8,3,5,9,1,2,9,3,8,9,7,8,2,0,8,0,2,5,6,2,2,6,8,1,0,0,0,1,2
8,3,5,9,1,2,9,3,8,9,7,8,9,5,6,2,5,6,2,2,6,8,1,0,0,0,1,0,0,0,2,1
9,1,2,9,3,8,9,7,8,9,5,6,9,6,3,2,6,8,1,0,0,0,1,0,0,0,2,0,0,0,1,1
9,3,8,9,7,8,9,5,6,9,6,3,9,9,9,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1
9,7,8,9,5,6,9,6,3,9,9,9,9,9,9,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1
9,5,6,9,6,3,9,9,9,9,9,9,9,9,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,841
9,5,6,9,6,3,9,9,9,9,9,9,9,9,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1288
9,5,6,9,6,3,9,9,9,9,9,9,9,9,9,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,3
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,1,0,0,0,1,0,0,0,3,0,8,4,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,1,0,0,0,3,0,8,4,1,0,0,0,1,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,3,0,8,4,1,0,0,0,1,0,0,0,1,919
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,8,4,1,0,0,0,1,0,0,0,1,1,2,8,8,1441
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,8,4,1,0,0,0,1,0,0,0,1,1,2,8,8,3
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,1,1,2,8,8,0,0,0,3,0,9,1,9,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,2,8,8,0,0,0,3,0,9,1,9,0,0,0,1,3
9,9,9,9,9,9,9,9,9,9,9,9,8,0,3,0,9,1,9,0,0,0,1,0,0,0,3,1,4,4,1,1
9,9,9,9,9,9,9,9,9,8,0,3,7,9,5,0,0,0,1,0,0,0,3,1,4,4,1,0,0,0,1,3
9,9,9,9,9,9,8,0,3,7,9,5,7,9,5,0,0,0,3,1,4,4,1,0,0,0,1,0,0,0,3,1
9,9,9,8,0,3,7,9,5,7,9,5,7,8,9,1,4,4,1,0,0,0,1,0,0,0,3,0,0,0,1,783
9,9,9,8,0,3,7,9,5,7,9,5,8,1,0,1,4,4,1,0,0,0,1,0,0,0,3,0,0,0,1,2
8,0,3,7,9,5,7,9,5,8,1,0,6,1,5,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,2
7,9,5,8,1,0,6,1,5,7,8,9,5,5,8,0,0,0,1,0,0,0,2,0,0,0,2,0,7,8,3,2
8,1,0,6,1,5,7,8,9,5,5,8,5,5,6,0,0,0,2,0,0,0,2,0,7,8,3,0,0,0,2,1
6,1,5,7,8,9,5,5,8,5,5,6,5,4,7,0,0,0,2,0,7,8,3,0,0,0,2,0,0,0,1,1
7,8,9,5,5,8,5,5,6,5,4,7,4,6,5,0,7,8,3,0,0,0,2,0,0,0,1,0,0,0,1,2
5,5,8,5,5,6,5,4,7,4,6,5,4,2,3,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,1
5,5,6,5,4,7,4,6,5,4,2,3,3,8,5,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,7564
5,5,6,5,4,7,4,6,5,4,2,3,4,7,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,7299
5,5,6,5,4,7,4,6,5,4,2,3,5,4,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,10223
5,5,6,5,4,7,4,6,5,4,2,3,5,2,8,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,1
5,4,7,4,6,5,4,2,3,5,2,8,5,3,8,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1
4,6,5,4,2,3,5,2,8,5,3,8,5,4,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1
4,2,3,5,2,8,5,3,8,5,4,4,5,1,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
5,2,8,5,3,8,5,4,4,5,1,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
5,3,8,5,4,4,5,1,4,4,4,1,4,1,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
5,4,4,5,1,4,4,4,1,4,1,8,4,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
5,1,4,4,4,1,4,1,8,4,0,1,4,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,9336
5,1,4,4,4,1,4,1,8,4,0,1,4,3,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
4,4,1,4,1,8,4,0,1,4,3,8,4,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
4,1,8,4,0,1,4,3,8,4,3,3,4,8,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
4,0,1,4,3,8,4,3,3,4,8,1,4,3,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
4,3,8,4,3,3,4,8,1,4,3,8,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
4,3,3,4,8,1,4,3,8,4,4,1,4,5,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
4,8,1,4,3,8,4,4,1,4,5,3,4,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,17089
4,8,1,4,3,8,4,4,1,4,5,3,4,3,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
4,3,8,4,4,1,4,5,3,4,3,9,4,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
